language,symbol,kind,source_rule
swift,lambda_function_type,NONTERMINAL,_lambda_type_declaration
swift,capture_list_item,NONTERMINAL,capture_list
swift,_equal_sign,NONTERMINAL,capture_list_item
swift,_expression,NONTERMINAL,capture_list_item
swift,ownership_modifier,NONTERMINAL,capture_list_item
swift,self_expression,NONTERMINAL,capture_list_item
swift,simple_identifier,NONTERMINAL,capture_list_item
swift,_arrow_operator,NONTERMINAL,lambda_function_type
swift,_async_keyword,NONTERMINAL,lambda_function_type
swift,_possibly_implicitly_unwrapped_type,NONTERMINAL,lambda_function_type
swift,lambda_function_type_parameters,NONTERMINAL,lambda_function_type
swift,throws,NONTERMINAL,lambda_function_type
swift,throws_clause,NONTERMINAL,lambda_function_type
swift,lambda_parameter,NONTERMINAL,lambda_function_type_parameters
swift,_possibly_implicitly_unwrapped_type,NONTERMINAL,lambda_parameter
swift,parameter_modifiers,NONTERMINAL,lambda_parameter
swift,self_expression,NONTERMINAL,lambda_parameter
swift,simple_identifier,NONTERMINAL,lambda_parameter
swift,_block,NONTERMINAL,_else_options
swift,if_statement,NONTERMINAL,_else_options
swift,_block,NONTERMINAL,if_statement
swift,_else_options,NONTERMINAL,if_statement
swift,_if_condition_sequence_item,NONTERMINAL,if_statement
swift,else,NONTERMINAL,if_statement
swift,_expression,NONTERMINAL,_if_condition_sequence_item
swift,_if_let_binding,NONTERMINAL,_if_condition_sequence_item
swift,availability_condition,NONTERMINAL,_if_condition_sequence_item
swift,_direct_or_indirect_binding,NONTERMINAL,_if_let_binding
swift,_equal_sign,NONTERMINAL,_if_let_binding
swift,_expression,NONTERMINAL,_if_let_binding
swift,where_clause,NONTERMINAL,_if_let_binding
swift,_block,NONTERMINAL,guard_statement
swift,_if_condition_sequence_item,NONTERMINAL,guard_statement
swift,else,NONTERMINAL,guard_statement
swift,_expression,NONTERMINAL,switch_statement
swift,switch_entry,NONTERMINAL,switch_statement
swift,_expression,NONTERMINAL,switch_entry
swift,default_keyword,NONTERMINAL,switch_entry
swift,modifiers,NONTERMINAL,switch_entry
swift,statements,NONTERMINAL,switch_entry
swift,switch_pattern,NONTERMINAL,switch_entry
swift,where_keyword,NONTERMINAL,switch_entry
swift,_binding_pattern_with_expr,NONTERMINAL,switch_pattern
swift,_block,NONTERMINAL,do_statement
swift,catch_block,NONTERMINAL,do_statement
swift,throws,NONTERMINAL,do_statement
swift,throws_clause,NONTERMINAL,do_statement
swift,_binding_pattern_no_expr,NONTERMINAL,catch_block
swift,_block,NONTERMINAL,catch_block
swift,catch_keyword,NONTERMINAL,catch_block
swift,where_clause,NONTERMINAL,catch_block
swift,_expression,NONTERMINAL,where_clause
swift,where_keyword,NONTERMINAL,where_clause
swift,_key_path_component,NONTERMINAL,key_path_expression
swift,_simple_user_type,NONTERMINAL,key_path_expression
swift,array_type,NONTERMINAL,key_path_expression
swift,dictionary_type,NONTERMINAL,key_path_expression
swift,_expression,NONTERMINAL,key_path_string_expression
swift,_hash_symbol,NONTERMINAL,key_path_string_expression
swift,_key_path_postfixes,NONTERMINAL,_key_path_component
swift,simple_identifier,NONTERMINAL,_key_path_component
swift,bang,NONTERMINAL,_key_path_postfixes
swift,value_argument,NONTERMINAL,_key_path_postfixes
swift,_fake_try_bang,NONTERMINAL,try_operator
swift,_try_operator_type,NONTERMINAL,try_operator
swift,_equal_sign,NONTERMINAL,_assignment_and_operator
swift,_eq_eq,NONTERMINAL,_equality_operator
swift,_minus_then_ws,NONTERMINAL,_additive_operator
swift,_plus_then_ws,NONTERMINAL,_additive_operator
swift,_as,NONTERMINAL,as_operator
swift,_as_bang,NONTERMINAL,as_operator
swift,_as_quest,NONTERMINAL,as_operator
swift,_dot,NONTERMINAL,_prefix_unary_operator
swift,bang,NONTERMINAL,_prefix_unary_operator
swift,custom_operator,NONTERMINAL,_prefix_unary_operator
swift,bang,NONTERMINAL,_postfix_unary_operator
swift,_expression,NONTERMINAL,directly_assignable_expression
swift,_local_statement,NONTERMINAL,statements
swift,_semi,NONTERMINAL,statements
swift,_expression,NONTERMINAL,_local_statement
swift,_labeled_statement,NONTERMINAL,_local_statement
swift,_local_declaration,NONTERMINAL,_local_statement
swift,control_transfer_statement,NONTERMINAL,_local_statement
swift,_expression,NONTERMINAL,_top_level_statement
swift,_global_declaration,NONTERMINAL,_top_level_statement
swift,_labeled_statement,NONTERMINAL,_top_level_statement
swift,_throw_statement,NONTERMINAL,_top_level_statement
swift,statements,NONTERMINAL,_block
swift,do_statement,NONTERMINAL,_labeled_statement
swift,for_statement,NONTERMINAL,_labeled_statement
swift,guard_statement,NONTERMINAL,_labeled_statement
swift,if_statement,NONTERMINAL,_labeled_statement
swift,repeat_while_statement,NONTERMINAL,_labeled_statement
swift,statement_label,NONTERMINAL,_labeled_statement
swift,switch_statement,NONTERMINAL,_labeled_statement
swift,while_statement,NONTERMINAL,_labeled_statement
swift,_await_operator,NONTERMINAL,for_statement
swift,_binding_pattern_no_expr,NONTERMINAL,for_statement
swift,_block,NONTERMINAL,for_statement
swift,_for_statement_collection,NONTERMINAL,for_statement
swift,try_operator,NONTERMINAL,for_statement
swift,type_annotation,NONTERMINAL,for_statement
swift,where_clause,NONTERMINAL,for_statement
swift,_expression,NONTERMINAL,_for_statement_collection
swift,for_statement_await,NONTERMINAL,_for_statement_collection
swift,_await_operator,NONTERMINAL,for_statement_await
swift,_expression,NONTERMINAL,for_statement_await
swift,_if_condition_sequence_item,NONTERMINAL,while_statement
swift,statements,NONTERMINAL,while_statement
swift,_if_condition_sequence_item,NONTERMINAL,repeat_while_statement
swift,_implicit_semi,NONTERMINAL,repeat_while_statement
swift,statements,NONTERMINAL,repeat_while_statement
swift,_expression,NONTERMINAL,control_transfer_statement
swift,_optionally_valueful_control_keyword,NONTERMINAL,control_transfer_statement
swift,_throw_statement,NONTERMINAL,control_transfer_statement
swift,_expression,NONTERMINAL,_throw_statement
swift,throw_keyword,NONTERMINAL,_throw_statement
swift,_discard_operator,NONTERMINAL,discard_statement
swift,self_expression,NONTERMINAL,discard_statement
swift,_assignment_and_operator,NONTERMINAL,assignment
swift,_expression,NONTERMINAL,assignment
swift,directly_assignable_expression,NONTERMINAL,assignment
swift,_expression,NONTERMINAL,value_parameter_pack
swift,_expression,NONTERMINAL,value_pack_expansion
swift,_availability_argument,NONTERMINAL,availability_condition
swift,_hash_symbol,NONTERMINAL,availability_condition
swift,identifier,NONTERMINAL,_availability_argument
swift,integer_literal,NONTERMINAL,_availability_argument
swift,associatedtype_declaration,NONTERMINAL,_global_declaration
swift,class_declaration,NONTERMINAL,_global_declaration
swift,function_declaration,NONTERMINAL,_global_declaration
swift,import_declaration,NONTERMINAL,_global_declaration
swift,init_declaration,NONTERMINAL,_global_declaration
swift,macro_declaration,NONTERMINAL,_global_declaration
swift,operator_declaration,NONTERMINAL,_global_declaration
swift,precedence_group_declaration,NONTERMINAL,_global_declaration
swift,property_declaration,NONTERMINAL,_global_declaration
swift,protocol_declaration,NONTERMINAL,_global_declaration
swift,typealias_declaration,NONTERMINAL,_global_declaration
swift,associatedtype_declaration,NONTERMINAL,_type_level_declaration
swift,class_declaration,NONTERMINAL,_type_level_declaration
swift,deinit_declaration,NONTERMINAL,_type_level_declaration
swift,function_declaration,NONTERMINAL,_type_level_declaration
swift,import_declaration,NONTERMINAL,_type_level_declaration
swift,init_declaration,NONTERMINAL,_type_level_declaration
swift,operator_declaration,NONTERMINAL,_type_level_declaration
swift,precedence_group_declaration,NONTERMINAL,_type_level_declaration
swift,property_declaration,NONTERMINAL,_type_level_declaration
swift,protocol_declaration,NONTERMINAL,_type_level_declaration
swift,subscript_declaration,NONTERMINAL,_type_level_declaration
swift,typealias_declaration,NONTERMINAL,_type_level_declaration
swift,_local_class_declaration,NONTERMINAL,_local_declaration
swift,_local_function_declaration,NONTERMINAL,_local_declaration
swift,_local_property_declaration,NONTERMINAL,_local_declaration
swift,_local_typealias_declaration,NONTERMINAL,_local_declaration
swift,_locally_permitted_modifiers,NONTERMINAL,_local_property_declaration
swift,_modifierless_property_declaration,NONTERMINAL,_local_property_declaration
swift,_locally_permitted_modifiers,NONTERMINAL,_local_typealias_declaration
swift,_modifierless_typealias_declaration,NONTERMINAL,_local_typealias_declaration
swift,_locally_permitted_modifiers,NONTERMINAL,_local_function_declaration
swift,_modifierless_function_declaration,NONTERMINAL,_local_function_declaration
swift,_locally_permitted_modifiers,NONTERMINAL,_local_class_declaration
swift,_modifierless_class_declaration,NONTERMINAL,_local_class_declaration
swift,_import_kind,NONTERMINAL,import_declaration
swift,identifier,NONTERMINAL,import_declaration
swift,modifiers,NONTERMINAL,import_declaration
swift,_binding_kind_and_pattern,NONTERMINAL,protocol_property_declaration
swift,modifiers,NONTERMINAL,protocol_property_declaration
swift,protocol_property_requirements,NONTERMINAL,protocol_property_declaration
swift,type_annotation,NONTERMINAL,protocol_property_declaration
swift,type_constraints,NONTERMINAL,protocol_property_declaration
swift,getter_specifier,NONTERMINAL,protocol_property_requirements
swift,setter_specifier,NONTERMINAL,protocol_property_requirements
swift,_modifierless_property_declaration,NONTERMINAL,property_declaration
swift,modifiers,NONTERMINAL,property_declaration
swift,_possibly_async_binding_pattern_kind,NONTERMINAL,_modifierless_property_declaration
swift,_single_modifierless_property_declaration,NONTERMINAL,_modifierless_property_declaration
swift,_expression_with_willset_didset,NONTERMINAL,_single_modifierless_property_declaration
swift,_expression_without_willset_didset,NONTERMINAL,_single_modifierless_property_declaration
swift,_no_expr_pattern_already_bound,NONTERMINAL,_single_modifierless_property_declaration
swift,computed_property,NONTERMINAL,_single_modifierless_property_declaration
swift,type_annotation,NONTERMINAL,_single_modifierless_property_declaration
swift,type_constraints,NONTERMINAL,_single_modifierless_property_declaration
swift,willset_didset_block,NONTERMINAL,_single_modifierless_property_declaration
swift,_equal_sign,NONTERMINAL,_expression_with_willset_didset
swift,_expression,NONTERMINAL,_expression_with_willset_didset
swift,willset_didset_block,NONTERMINAL,_expression_with_willset_didset
swift,_equal_sign,NONTERMINAL,_expression_without_willset_didset
swift,_expression,NONTERMINAL,_expression_without_willset_didset
swift,didset_clause,NONTERMINAL,willset_didset_block
swift,willset_clause,NONTERMINAL,willset_didset_block
swift,_block,NONTERMINAL,willset_clause
swift,modifiers,NONTERMINAL,willset_clause
swift,simple_identifier,NONTERMINAL,willset_clause
swift,_block,NONTERMINAL,didset_clause
swift,modifiers,NONTERMINAL,didset_clause
swift,simple_identifier,NONTERMINAL,didset_clause
swift,_modifierless_typealias_declaration,NONTERMINAL,typealias_declaration
swift,modifiers,NONTERMINAL,typealias_declaration
swift,_equal_sign,NONTERMINAL,_modifierless_typealias_declaration
swift,_type,NONTERMINAL,_modifierless_typealias_declaration
swift,simple_identifier,NONTERMINAL,_modifierless_typealias_declaration
swift,type_parameters,NONTERMINAL,_modifierless_typealias_declaration
swift,_bodyless_function_declaration,NONTERMINAL,function_declaration
swift,function_body,NONTERMINAL,function_declaration
swift,_modifierless_function_declaration_no_body,NONTERMINAL,_modifierless_function_declaration
swift,function_body,NONTERMINAL,_modifierless_function_declaration
swift,_modifierless_function_declaration_no_body,NONTERMINAL,_bodyless_function_declaration
swift,modifiers,NONTERMINAL,_bodyless_function_declaration
swift,_arrow_operator,NONTERMINAL,_modifierless_function_declaration_no_body
swift,_async_keyword,NONTERMINAL,_modifierless_function_declaration_no_body
swift,_function_value_parameters,NONTERMINAL,_modifierless_function_declaration_no_body
swift,_non_constructor_function_decl,NONTERMINAL,_modifierless_function_declaration_no_body
swift,_possibly_implicitly_unwrapped_type,NONTERMINAL,_modifierless_function_declaration_no_body
swift,throws,NONTERMINAL,_modifierless_function_declaration_no_body
swift,throws_clause,NONTERMINAL,_modifierless_function_declaration_no_body
swift,type_constraints,NONTERMINAL,_modifierless_function_declaration_no_body
swift,type_parameters,NONTERMINAL,_modifierless_function_declaration_no_body
swift,_block,NONTERMINAL,function_body
swift,_macro_head,NONTERMINAL,macro_declaration
swift,_macro_signature,NONTERMINAL,macro_declaration
swift,macro_definition,NONTERMINAL,macro_declaration
swift,simple_identifier,NONTERMINAL,macro_declaration
swift,type_constraints,NONTERMINAL,macro_declaration
swift,type_parameters,NONTERMINAL,macro_declaration
swift,modifiers,NONTERMINAL,_macro_head
swift,_arrow_operator,NONTERMINAL,_macro_signature
swift,_function_value_parameters,NONTERMINAL,_macro_signature
swift,_unannotated_type,NONTERMINAL,_macro_signature
swift,_equal_sign,NONTERMINAL,macro_definition
swift,_expression,NONTERMINAL,macro_definition
swift,external_macro_definition,NONTERMINAL,macro_definition
swift,_hash_symbol,NONTERMINAL,external_macro_definition
swift,value_arguments,NONTERMINAL,external_macro_definition
swift,_modifierless_class_declaration,NONTERMINAL,class_declaration
swift,modifiers,NONTERMINAL,class_declaration
swift,_inheritance_specifiers,NONTERMINAL,_modifierless_class_declaration
swift,_unannotated_type,NONTERMINAL,_modifierless_class_declaration
swift,class_body,NONTERMINAL,_modifierless_class_declaration
swift,enum_class_body,NONTERMINAL,_modifierless_class_declaration
swift,simple_identifier,NONTERMINAL,_modifierless_class_declaration
swift,type_constraints,NONTERMINAL,_modifierless_class_declaration
swift,type_parameters,NONTERMINAL,_modifierless_class_declaration
swift,_class_member_declarations,NONTERMINAL,class_body
swift,_annotated_inheritance_specifier,NONTERMINAL,_inheritance_specifiers
swift,function_type,NONTERMINAL,inheritance_specifier
swift,suppressed_constraint,NONTERMINAL,inheritance_specifier
swift,user_type,NONTERMINAL,inheritance_specifier
swift,attribute,NONTERMINAL,_annotated_inheritance_specifier
swift,inheritance_specifier,NONTERMINAL,_annotated_inheritance_specifier
swift,type_constraints,NONTERMINAL,type_parameters
swift,type_parameter,NONTERMINAL,type_parameters
swift,_type,NONTERMINAL,type_parameter
swift,_type_parameter_possibly_packed,NONTERMINAL,type_parameter
swift,type_parameter_modifiers,NONTERMINAL,type_parameter
swift,simple_identifier,NONTERMINAL,_type_parameter_possibly_packed
swift,type_parameter_pack,NONTERMINAL,_type_parameter_possibly_packed
swift,type_constraint,NONTERMINAL,type_constraints
swift,where_keyword,NONTERMINAL,type_constraints
swift,equality_constraint,NONTERMINAL,type_constraint
swift,inheritance_constraint,NONTERMINAL,type_constraint
swift,_constrained_type,NONTERMINAL,inheritance_constraint
swift,_possibly_implicitly_unwrapped_type,NONTERMINAL,inheritance_constraint
swift,attribute,NONTERMINAL,inheritance_constraint
swift,_constrained_type,NONTERMINAL,equality_constraint
swift,_eq_eq,NONTERMINAL,equality_constraint
swift,_equal_sign,NONTERMINAL,equality_constraint
swift,_type,NONTERMINAL,equality_constraint
swift,attribute,NONTERMINAL,equality_constraint
swift,_unannotated_type,NONTERMINAL,_constrained_type
swift,identifier,NONTERMINAL,_constrained_type
swift,simple_identifier,NONTERMINAL,_constrained_type
swift,_semi,NONTERMINAL,_class_member_separator
swift,multiline_comment,NONTERMINAL,_class_member_separator
swift,_class_member_separator,NONTERMINAL,_class_member_declarations
swift,_type_level_declaration,NONTERMINAL,_class_member_declarations
swift,directive,NONTERMINAL,_class_member_declarations
swift,_function_value_parameter,NONTERMINAL,_function_value_parameters
swift,_equal_sign,NONTERMINAL,_function_value_parameter
swift,_expression,NONTERMINAL,_function_value_parameter
swift,attribute,NONTERMINAL,_function_value_parameter
swift,parameter,NONTERMINAL,_function_value_parameter
swift,_possibly_implicitly_unwrapped_type,NONTERMINAL,parameter
swift,_three_dot_operator,NONTERMINAL,parameter
swift,parameter_modifiers,NONTERMINAL,parameter
swift,simple_identifier,NONTERMINAL,parameter
swift,_referenceable_operator,NONTERMINAL,_non_constructor_function_decl
swift,simple_identifier,NONTERMINAL,_non_constructor_function_decl
swift,_additive_operator,NONTERMINAL,_referenceable_operator
swift,_assignment_and_operator,NONTERMINAL,_referenceable_operator
swift,_comparison_operator,NONTERMINAL,_referenceable_operator
swift,_equality_operator,NONTERMINAL,_referenceable_operator
swift,_multiplicative_operator,NONTERMINAL,_referenceable_operator
swift,bang,NONTERMINAL,_referenceable_operator
swift,custom_operator,NONTERMINAL,_referenceable_operator
swift,_eq_custom,NONTERMINAL,_equal_sign
swift,_eq_eq_custom,NONTERMINAL,_eq_eq
