language,rule,path,operation,name,value
csharp,function_pointer_parameter,$.members[0].members[0].members[1],STRING,,"""out"""
csharp,function_pointer_parameter,$.members[0].members[0].members[2],STRING,,"""in"""
csharp,function_pointer_parameter,$.members[0].members[1],BLANK,,
csharp,function_pointer_parameter,$.members[1],FIELD,type,
csharp,function_pointer_parameter,$.members[1].content,SYMBOL,_ref_base_type,
csharp,predefined_type,$,TOKEN,,
csharp,predefined_type,$.content,CHOICE,,
csharp,predefined_type,$.content.members[0],STRING,,"""bool"""
csharp,predefined_type,$.content.members[1],STRING,,"""byte"""
csharp,predefined_type,$.content.members[2],STRING,,"""char"""
csharp,predefined_type,$.content.members[3],STRING,,"""decimal"""
csharp,predefined_type,$.content.members[4],STRING,,"""double"""
csharp,predefined_type,$.content.members[5],STRING,,"""float"""
csharp,predefined_type,$.content.members[6],STRING,,"""int"""
csharp,predefined_type,$.content.members[7],STRING,,"""long"""
csharp,predefined_type,$.content.members[8],STRING,,"""object"""
csharp,predefined_type,$.content.members[9],STRING,,"""sbyte"""
csharp,predefined_type,$.content.members[10],STRING,,"""short"""
csharp,predefined_type,$.content.members[11],STRING,,"""string"""
csharp,predefined_type,$.content.members[12],STRING,,"""uint"""
csharp,predefined_type,$.content.members[13],STRING,,"""ulong"""
csharp,predefined_type,$.content.members[14],STRING,,"""ushort"""
csharp,predefined_type,$.content.members[15],STRING,,"""nint"""
csharp,predefined_type,$.content.members[16],STRING,,"""nuint"""
csharp,predefined_type,$.content.members[17],STRING,,"""void"""
csharp,ref_type,$,SEQ,,
csharp,ref_type,$.members[0],STRING,,"""ref"""
csharp,ref_type,$.members[1],CHOICE,,
csharp,ref_type,$.members[1].members[0],STRING,,"""readonly"""
csharp,ref_type,$.members[1].members[1],BLANK,,
csharp,ref_type,$.members[2],FIELD,type,
csharp,ref_type,$.members[2].content,SYMBOL,type,
csharp,_ref_base_type,$,CHOICE,,
csharp,_ref_base_type,$.members[0],SYMBOL,implicit_type,
csharp,_ref_base_type,$.members[1],SYMBOL,_name,
csharp,_ref_base_type,$.members[2],SYMBOL,nullable_type,
csharp,_ref_base_type,$.members[3],SYMBOL,array_type,
csharp,_ref_base_type,$.members[4],SYMBOL,pointer_type,
csharp,_ref_base_type,$.members[5],SYMBOL,function_pointer_type,
csharp,_ref_base_type,$.members[6],SYMBOL,predefined_type,
csharp,_ref_base_type,$.members[7],SYMBOL,tuple_type,
csharp,scoped_type,$,SEQ,,
csharp,scoped_type,$.members[0],STRING,,"""scoped"""
csharp,scoped_type,$.members[1],FIELD,type,
csharp,scoped_type,$.members[1].content,SYMBOL,_scoped_base_type,
csharp,_scoped_base_type,$,CHOICE,,
csharp,_scoped_base_type,$.members[0],SYMBOL,_name,
csharp,_scoped_base_type,$.members[1],SYMBOL,ref_type,
csharp,tuple_type,$,SEQ,,
csharp,tuple_type,$.members[0],STRING,,"""("""
csharp,tuple_type,$.members[1],SEQ,,
csharp,tuple_type,$.members[1].members[0],SYMBOL,tuple_element,
csharp,tuple_type,$.members[1].members[1],REPEAT1,,
csharp,tuple_type,$.members[1].members[1].content,SEQ,,
csharp,tuple_type,$.members[1].members[1].content.members[0],STRING,,""","""
csharp,tuple_type,$.members[1].members[1].content.members[1],SYMBOL,tuple_element,
csharp,tuple_type,$.members[2],STRING,,""")"""
csharp,tuple_element,$,SEQ,,
csharp,tuple_element,$.members[0],FIELD,type,
csharp,tuple_element,$.members[0].content,SYMBOL,type,
csharp,tuple_element,$.members[1],FIELD,name,
csharp,tuple_element,$.members[1].content,CHOICE,,
csharp,tuple_element,$.members[1].content.members[0],SYMBOL,identifier,
csharp,tuple_element,$.members[1].content.members[1],BLANK,,
csharp,statement,$,PREC,,1
csharp,statement,$.content,CHOICE,,
csharp,statement,$.content.members[0],SYMBOL,block,
csharp,statement,$.content.members[1],SYMBOL,break_statement,
csharp,statement,$.content.members[2],SYMBOL,checked_statement,
csharp,statement,$.content.members[3],SYMBOL,continue_statement,
csharp,statement,$.content.members[4],SYMBOL,do_statement,
csharp,statement,$.content.members[5],SYMBOL,empty_statement,
csharp,statement,$.content.members[6],SYMBOL,expression_statement,
csharp,statement,$.content.members[7],SYMBOL,fixed_statement,
csharp,statement,$.content.members[8],SYMBOL,for_statement,
csharp,statement,$.content.members[9],SYMBOL,return_statement,
csharp,statement,$.content.members[10],SYMBOL,lock_statement,
csharp,statement,$.content.members[11],SYMBOL,yield_statement,
csharp,statement,$.content.members[12],SYMBOL,switch_statement,
csharp,statement,$.content.members[13],SYMBOL,throw_statement,
csharp,statement,$.content.members[14],SYMBOL,try_statement,
csharp,statement,$.content.members[15],SYMBOL,unsafe_statement,
csharp,statement,$.content.members[16],SYMBOL,using_statement,
csharp,statement,$.content.members[17],SYMBOL,foreach_statement,
csharp,statement,$.content.members[18],SYMBOL,goto_statement,
csharp,statement,$.content.members[19],SYMBOL,labeled_statement,
csharp,statement,$.content.members[20],SYMBOL,if_statement,
csharp,statement,$.content.members[21],SYMBOL,while_statement,
csharp,statement,$.content.members[22],SYMBOL,local_declaration_statement,
csharp,statement,$.content.members[23],SYMBOL,local_function_statement,
csharp,statement,$.content.members[24],ALIAS,,"""preproc_if"""
csharp,statement,$.content.members[24].content,SYMBOL,preproc_if_in_top_level,
csharp,break_statement,$,SEQ,,
csharp,break_statement,$.members[0],STRING,,"""break"""
csharp,break_statement,$.members[1],STRING,,""";"""
csharp,checked_statement,$,SEQ,,
csharp,checked_statement,$.members[0],CHOICE,,
csharp,checked_statement,$.members[0].members[0],STRING,,"""checked"""
csharp,checked_statement,$.members[0].members[1],STRING,,"""unchecked"""
csharp,checked_statement,$.members[1],SYMBOL,block,
csharp,continue_statement,$,SEQ,,
csharp,continue_statement,$.members[0],STRING,,"""continue"""
csharp,continue_statement,$.members[1],STRING,,""";"""
csharp,do_statement,$,SEQ,,
csharp,do_statement,$.members[0],STRING,,"""do"""
csharp,do_statement,$.members[1],FIELD,body,
csharp,do_statement,$.members[1].content,SYMBOL,statement,
csharp,do_statement,$.members[2],STRING,,"""while"""
csharp,do_statement,$.members[3],STRING,,"""("""
csharp,do_statement,$.members[4],FIELD,condition,
csharp,do_statement,$.members[4].content,SYMBOL,expression,
csharp,do_statement,$.members[5],STRING,,""")"""
csharp,do_statement,$.members[6],STRING,,""";"""
csharp,empty_statement,$,STRING,,""";"""
csharp,expression_statement,$,SEQ,,
csharp,expression_statement,$.members[0],SYMBOL,_expression_statement_expression,
csharp,expression_statement,$.members[1],STRING,,""";"""
csharp,fixed_statement,$,SEQ,,
csharp,fixed_statement,$.members[0],STRING,,"""fixed"""
csharp,fixed_statement,$.members[1],STRING,,"""("""
csharp,fixed_statement,$.members[2],SYMBOL,variable_declaration,
csharp,fixed_statement,$.members[3],STRING,,""")"""
csharp,fixed_statement,$.members[4],SYMBOL,statement,
csharp,for_statement,$,SEQ,,
csharp,for_statement,$.members[0],STRING,,"""for"""
csharp,for_statement,$.members[1],SYMBOL,_for_statement_conditions,
csharp,for_statement,$.members[2],FIELD,body,
csharp,for_statement,$.members[2].content,SYMBOL,statement,
csharp,_for_statement_conditions,$,SEQ,,
csharp,_for_statement_conditions,$.members[0],STRING,,"""("""
csharp,_for_statement_conditions,$.members[1],FIELD,initializer,
csharp,_for_statement_conditions,$.members[1].content,CHOICE,,
csharp,_for_statement_conditions,$.members[1].content.members[0],CHOICE,,
csharp,_for_statement_conditions,$.members[1].content.members[0].members[0],SYMBOL,variable_declaration,
csharp,_for_statement_conditions,$.members[1].content.members[0].members[1],SEQ,,
csharp,_for_statement_conditions,$.members[1].content.members[0].members[1].members[0],SYMBOL,expression,
csharp,_for_statement_conditions,$.members[1].content.members[0].members[1].members[1],REPEAT,,
csharp,_for_statement_conditions,$.members[1].content.members[0].members[1].members[1].content,SEQ,,
csharp,_for_statement_conditions,$.members[1].content.members[0].members[1].members[1].content.members[0],STRING,,""","""
csharp,_for_statement_conditions,$.members[1].content.members[0].members[1].members[1].content.members[1],SYMBOL,expression,
csharp,_for_statement_conditions,$.members[1].content.members[1],BLANK,,
csharp,_for_statement_conditions,$.members[2],STRING,,""";"""
csharp,_for_statement_conditions,$.members[3],FIELD,condition,
csharp,_for_statement_conditions,$.members[3].content,CHOICE,,
csharp,_for_statement_conditions,$.members[3].content.members[0],SYMBOL,expression,
csharp,_for_statement_conditions,$.members[3].content.members[1],BLANK,,
csharp,_for_statement_conditions,$.members[4],STRING,,""";"""
csharp,_for_statement_conditions,$.members[5],FIELD,update,
csharp,_for_statement_conditions,$.members[5].content,CHOICE,,
csharp,_for_statement_conditions,$.members[5].content.members[0],SEQ,,
csharp,_for_statement_conditions,$.members[5].content.members[0].members[0],SYMBOL,expression,
csharp,_for_statement_conditions,$.members[5].content.members[0].members[1],REPEAT,,
csharp,_for_statement_conditions,$.members[5].content.members[0].members[1].content,SEQ,,
csharp,_for_statement_conditions,$.members[5].content.members[0].members[1].content.members[0],STRING,,""","""
csharp,_for_statement_conditions,$.members[5].content.members[0].members[1].content.members[1],SYMBOL,expression,
csharp,_for_statement_conditions,$.members[5].content.members[1],BLANK,,
csharp,_for_statement_conditions,$.members[6],STRING,,""")"""
csharp,return_statement,$,SEQ,,
csharp,return_statement,$.members[0],STRING,,"""return"""
csharp,return_statement,$.members[1],CHOICE,,
csharp,return_statement,$.members[1].members[0],SYMBOL,expression,
csharp,return_statement,$.members[1].members[1],BLANK,,
csharp,return_statement,$.members[2],STRING,,""";"""
csharp,lock_statement,$,SEQ,,
csharp,lock_statement,$.members[0],STRING,,"""lock"""
csharp,lock_statement,$.members[1],STRING,,"""("""
csharp,lock_statement,$.members[2],SYMBOL,expression,
csharp,lock_statement,$.members[3],STRING,,""")"""
csharp,lock_statement,$.members[4],SYMBOL,statement,
csharp,yield_statement,$,SEQ,,
csharp,yield_statement,$.members[0],STRING,,"""yield"""
csharp,yield_statement,$.members[1],CHOICE,,
csharp,yield_statement,$.members[1].members[0],SEQ,,
csharp,yield_statement,$.members[1].members[0].members[0],STRING,,"""return"""
csharp,yield_statement,$.members[1].members[0].members[1],SYMBOL,expression,
csharp,yield_statement,$.members[1].members[1],STRING,,"""break"""
csharp,yield_statement,$.members[2],STRING,,""";"""
csharp,switch_statement,$,SEQ,,
csharp,switch_statement,$.members[0],STRING,,"""switch"""
csharp,switch_statement,$.members[1],CHOICE,,
csharp,switch_statement,$.members[1].members[0],SEQ,,
csharp,switch_statement,$.members[1].members[0].members[0],STRING,,"""("""
csharp,switch_statement,$.members[1].members[0].members[1],FIELD,value,
csharp,switch_statement,$.members[1].members[0].members[1].content,SYMBOL,expression,
csharp,switch_statement,$.members[1].members[0].members[2],STRING,,""")"""
csharp,switch_statement,$.members[1].members[1],FIELD,value,
csharp,switch_statement,$.members[1].members[1].content,SYMBOL,tuple_expression,
csharp,switch_statement,$.members[2],FIELD,body,
csharp,switch_statement,$.members[2].content,SYMBOL,switch_body,
csharp,switch_body,$,SEQ,,
csharp,switch_body,$.members[0],STRING,,"""{"""
csharp,switch_body,$.members[1],REPEAT,,
csharp,switch_body,$.members[1].content,SYMBOL,switch_section,
csharp,switch_body,$.members[2],STRING,,"""}"""
csharp,switch_section,$,PREC_LEFT,,0
csharp,switch_section,$.content,SEQ,,
csharp,switch_section,$.content.members[0],CHOICE,,
csharp,switch_section,$.content.members[0].members[0],SEQ,,
csharp,switch_section,$.content.members[0].members[0].members[0],STRING,,"""case"""
csharp,switch_section,$.content.members[0].members[0].members[1],CHOICE,,
csharp,switch_section,$.content.members[0].members[0].members[1].members[0],SYMBOL,expression,
csharp,switch_section,$.content.members[0].members[0].members[1].members[1],SEQ,,
csharp,switch_section,$.content.members[0].members[0].members[1].members[1].members[0],SYMBOL,pattern,
csharp,switch_section,$.content.members[0].members[0].members[1].members[1].members[1],CHOICE,,
csharp,switch_section,$.content.members[0].members[0].members[1].members[1].members[1].members[0],SYMBOL,when_clause,
csharp,switch_section,$.content.members[0].members[0].members[1].members[1].members[1].members[1],BLANK,,
csharp,switch_section,$.content.members[0].members[1],STRING,,"""default"""
csharp,switch_section,$.content.members[1],STRING,,""":"""
csharp,switch_section,$.content.members[2],REPEAT,,
csharp,switch_section,$.content.members[2].content,SYMBOL,statement,
csharp,throw_statement,$,SEQ,,
csharp,throw_statement,$.members[0],STRING,,"""throw"""
csharp,throw_statement,$.members[1],CHOICE,,
csharp,throw_statement,$.members[1].members[0],SYMBOL,expression,
csharp,throw_statement,$.members[1].members[1],BLANK,,
csharp,throw_statement,$.members[2],STRING,,""";"""
csharp,try_statement,$,SEQ,,
csharp,try_statement,$.members[0],STRING,,"""try"""
csharp,try_statement,$.members[1],FIELD,body,
csharp,try_statement,$.members[1].content,SYMBOL,block,
csharp,try_statement,$.members[2],REPEAT,,
csharp,try_statement,$.members[2].content,SYMBOL,catch_clause,
csharp,try_statement,$.members[3],CHOICE,,
csharp,try_statement,$.members[3].members[0],SYMBOL,finally_clause,
csharp,try_statement,$.members[3].members[1],BLANK,,
csharp,catch_clause,$,SEQ,,
csharp,catch_clause,$.members[0],STRING,,"""catch"""
csharp,catch_clause,$.members[1],REPEAT,,
csharp,catch_clause,$.members[1].content,CHOICE,,
csharp,catch_clause,$.members[1].content.members[0],SYMBOL,catch_declaration,
csharp,catch_clause,$.members[1].content.members[1],SYMBOL,catch_filter_clause,
csharp,catch_clause,$.members[2],FIELD,body,
csharp,catch_clause,$.members[2].content,SYMBOL,block,
csharp,catch_declaration,$,SEQ,,
csharp,catch_declaration,$.members[0],STRING,,"""("""
csharp,catch_declaration,$.members[1],FIELD,type,
csharp,catch_declaration,$.members[1].content,SYMBOL,type,
csharp,catch_declaration,$.members[2],CHOICE,,
csharp,catch_declaration,$.members[2].members[0],FIELD,name,
csharp,catch_declaration,$.members[2].members[0].content,SYMBOL,identifier,
csharp,catch_declaration,$.members[2].members[1],BLANK,,
csharp,catch_declaration,$.members[3],STRING,,""")"""
csharp,catch_filter_clause,$,SEQ,,
csharp,catch_filter_clause,$.members[0],STRING,,"""when"""
csharp,catch_filter_clause,$.members[1],STRING,,"""("""
csharp,catch_filter_clause,$.members[2],SYMBOL,expression,
csharp,catch_filter_clause,$.members[3],STRING,,""")"""
csharp,finally_clause,$,SEQ,,
csharp,finally_clause,$.members[0],STRING,,"""finally"""
csharp,finally_clause,$.members[1],SYMBOL,block,
csharp,unsafe_statement,$,SEQ,,
csharp,unsafe_statement,$.members[0],STRING,,"""unsafe"""
csharp,unsafe_statement,$.members[1],SYMBOL,block,
csharp,using_statement,$,SEQ,,
csharp,using_statement,$.members[0],CHOICE,,
csharp,using_statement,$.members[0].members[0],STRING,,"""await"""
csharp,using_statement,$.members[0].members[1],BLANK,,
csharp,using_statement,$.members[1],STRING,,"""using"""
csharp,using_statement,$.members[2],STRING,,"""("""
csharp,using_statement,$.members[3],CHOICE,,
csharp,using_statement,$.members[3].members[0],ALIAS,,"""variable_declaration"""
csharp,using_statement,$.members[3].members[0].content,SYMBOL,using_variable_declaration,
csharp,using_statement,$.members[3].members[1],SYMBOL,expression,
csharp,using_statement,$.members[4],STRING,,""")"""
csharp,using_statement,$.members[5],FIELD,body,
csharp,using_statement,$.members[5].content,SYMBOL,statement,
csharp,foreach_statement,$,SEQ,,
csharp,foreach_statement,$.members[0],SYMBOL,_foreach_statement_initializer,
csharp,foreach_statement,$.members[1],FIELD,body,
csharp,foreach_statement,$.members[1].content,SYMBOL,statement,
